gnn-transductive,a - AMS,0.9578875508011997
gnn-transductive,b - AMR,0.9491721286606503
gnn-transductive,c - MDR,0.9727865728394355
gnn-transductive,d - MDR E. coli,0.9667599802557874
gnn-transductive,e - MDR K. pneumoniae,0.9851081286812419
gnn-transductive,f - MDR E. cloacae,0.9851081286812419
